feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
compound<conj<conj> vertebrate,0.651,0.08,0.592,0.122,3,Bird__class,taxongroup_topic
conj<obj< ...,-0.65,0.081,-0.436,0.28,3,Bird__class,taxongroup_topic
nsubj:pass<obl>amod> ...,0.649,0.082,0.577,0.134,3,Bird__class,taxongroup_topic
appos<conj<conj> ...,0.649,0.082,0.577,0.134,3,Bird__class,taxongroup_topic
nmod<det> a,0.648,0.082,0.913,0.002,9,Bird__class,taxongroup_topic
obl< refer,0.647,0.083,0.577,0.134,2,Bird__class,taxongroup_topic
nsubj<obj> ...,0.647,0.083,0.6,0.116,14,Bird__class,taxongroup_topic
nsubj:pass<obl>case> ...,0.642,0.086,0.577,0.134,5,Bird__class,taxongroup_topic
conj<conj>cc> ...,0.641,0.086,0.577,0.134,2,Bird__class,taxongroup_topic
acl>obl>det> ...,0.64,0.088,0.577,0.134,1,Bird__class,taxongroup_topic
nsubj:pass< ...,0.64,0.088,0.546,0.162,9,Bird__class,taxongroup_topic
compound<case> ...,0.638,0.089,0.577,0.134,1,Bird__class,taxongroup_topic
compound<conj<conj> invertebrate,0.637,0.089,0.577,0.134,2,Bird__class,taxongroup_topic
nmod>nmod>case> of,0.635,0.091,0.504,0.203,2,Bird__class,taxongroup_topic
conj<nmod>case> in,0.635,0.091,0.733,0.039,4,Bird__class,taxongroup_topic
amod> diurnal,0.635,0.091,0.6,0.116,12,Bird__class,taxongroup_topic
obl<acl< ...,0.632,0.093,0.327,0.429,5,Bird__class,taxongroup_topic
conj<nmod< predator,0.629,0.095,0.756,0.03,2,Bird__class,taxongroup_topic
compound> ...,0.627,0.096,0.741,0.036,10,Bird__class,taxongroup_topic
nmod<det> the,0.626,0.097,0.592,0.122,17,Bird__class,taxongroup_topic
nsubj<obl> dinosaur,0.62,0.101,0.577,0.134,2,Bird__class,taxongroup_topic
nsubj<ccomp< find,0.615,0.104,0.577,0.134,2,Bird__class,taxongroup_topic
case> such,0.614,0.106,0.577,0.134,5,Bird__class,taxongroup_topic
nsubj:pass<advmod> ...,0.61,0.108,0.546,0.162,7,Bird__class,taxongroup_topic
acl> know,-0.607,0.111,-0.63,0.094,2,Bird__class,taxongroup_topic
conj<nmod<conj< ...,0.602,0.114,0.733,0.039,3,Bird__class,taxongroup_topic
case> than,0.596,0.119,0.655,0.078,3,Bird__class,taxongroup_topic
compound<conj< ...,0.594,0.12,0.632,0.093,4,Bird__class,taxongroup_topic
conj<nmod>case> ...,0.594,0.12,0.412,0.31,5,Bird__class,taxongroup_topic
obl<conj>cc> and,0.592,0.122,0.733,0.039,7,Bird__class,taxongroup_topic
case> along,0.591,0.123,0.63,0.094,2,Bird__class,taxongroup_topic
nsubj<det> a,0.585,0.127,0.577,0.134,7,Bird__class,taxongroup_topic
det> the,0.585,0.128,0.53,0.177,39,Bird__class,taxongroup_topic
case> ...,0.58,0.132,0.504,0.203,11,Bird__class,taxongroup_topic
nmod>case> for,0.58,0.132,0.412,0.31,2,Bird__class,taxongroup_topic
conj<obl<advcl< manage,0.576,0.135,0.412,0.31,2,Bird__class,taxongroup_topic
conj>amod> most,0.576,0.135,0.577,0.134,2,Bird__class,taxongroup_topic
nmod>nmod>case> ...,0.574,0.137,0.514,0.192,4,Bird__class,taxongroup_topic
nmod<nsubj>appos> ...,0.572,0.138,0.514,0.192,3,Bird__class,taxongroup_topic
conj<obl<advcl< ...,0.57,0.14,0.63,0.094,2,Bird__class,taxongroup_topic
obl<ccomp< ...,-0.567,0.143,-0.756,0.03,2,Bird__class,taxongroup_topic
conj<nsubj< ...,0.566,0.144,0.514,0.192,4,Bird__class,taxongroup_topic
nmod>case> with,0.565,0.144,0.405,0.319,5,Bird__class,taxongroup_topic
conj>compound> ...,0.565,0.144,0.507,0.2,3,Bird__class,taxongroup_topic
nsubj>appos> hawk,0.565,0.145,0.577,0.134,2,Bird__class,taxongroup_topic
nsubj<obl>case> to,0.561,0.148,0.577,0.134,3,Bird__class,taxongroup_topic
nmod>compound> family,0.561,0.148,0.436,0.28,6,Bird__class,taxongroup_topic
cc> and,0.559,0.149,0.442,0.273,22,Bird__class,taxongroup_topic
compound<cc> and,0.559,0.15,0.289,0.488,5,Bird__class,taxongroup_topic
acl>obl>case> as,-0.558,0.151,-0.507,0.2,3,Bird__class,taxongroup_topic
appos< ...,0.558,0.151,0.204,0.627,7,Bird__class,taxongroup_topic
acl:relcl> ...,-0.557,0.151,-0.507,0.2,3,Bird__class,taxongroup_topic
conj<obl<nsubj> ...,-0.557,0.152,-0.577,0.134,3,Bird__class,taxongroup_topic
nsubj<obl> bird,0.555,0.153,0.577,0.134,3,Bird__class,taxongroup_topic
obl<obj> ...,0.553,0.155,0.327,0.429,9,Bird__class,taxongroup_topic
nsubj>appos> ...,0.553,0.156,0.764,0.027,5,Bird__class,taxongroup_topic
nsubj<obl>case> ...,0.552,0.156,0.577,0.134,10,Bird__class,taxongroup_topic
nmod< those,0.551,0.157,0.577,0.134,2,Bird__class,taxongroup_topic
nsubj<obl>case> with,0.551,0.157,0.327,0.429,5,Bird__class,taxongroup_topic
appos<det> the,0.549,0.159,0.63,0.094,2,Bird__class,taxongroup_topic
obj< avoid,0.547,0.161,0.756,0.03,2,Bird__class,taxongroup_topic
conj<conj>compound> ...,0.546,0.161,0.504,0.203,2,Bird__class,taxongroup_topic
acl>obl>amod> ...,-0.543,0.164,-0.327,0.429,3,Bird__class,taxongroup_topic
amod>obl:npmod> ...,0.543,0.164,0.577,0.134,1,Bird__class,taxongroup_topic
