feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj> bottle,0.557,0.151,0.577,0.134,2,Monocotyledon__class,location_topic
conj<advcl>conj> tulip,0.551,0.157,0.577,0.134,5,Monocotyledon__class,location_topic
conj<conj>compound> frog,0.547,0.16,0.412,0.31,4,Monocotyledon__class,location_topic
conj<conj> bluebell,0.545,0.163,0.577,0.134,2,Monocotyledon__class,location_topic
appos> ...,-0.544,0.163,-0.385,0.346,9,Monocotyledon__class,location_topic
obj<conj>compound> ...,-0.533,0.174,-0.577,0.134,4,Monocotyledon__class,location_topic
cc> ...,0.523,0.183,0.577,0.134,1,Monocotyledon__class,location_topic
conj<appos> ...,0.521,0.186,0.412,0.31,1,Monocotyledon__class,location_topic
det> the,0.52,0.187,0.39,0.339,18,Monocotyledon__class,location_topic
nsubj<obl>det> the,0.514,0.193,0.577,0.134,2,Monocotyledon__class,location_topic
nmod<conj< ...,-0.513,0.193,-0.592,0.122,3,Monocotyledon__class,location_topic
amod> ...,0.509,0.197,0.779,0.023,14,Monocotyledon__class,location_topic
conj<advcl>mark> because,0.506,0.201,0.412,0.31,5,Monocotyledon__class,location_topic
conj<advcl>conj> daffodil,0.501,0.206,0.577,0.134,5,Monocotyledon__class,location_topic
nmod<conj>cc> ...,0.5,0.207,0.577,0.134,1,Monocotyledon__class,location_topic
compound> Amorphophallus,-0.498,0.209,-0.436,0.28,3,Monocotyledon__class,location_topic
conj<appos>amod> ...,-0.494,0.214,-0.412,0.31,1,Monocotyledon__class,location_topic
amod> terrestrial,0.493,0.214,0.504,0.203,2,Monocotyledon__class,location_topic
nsubj<obl>amod> known,0.491,0.216,0.412,0.31,2,Monocotyledon__class,location_topic
compound<conj> ...,0.49,0.218,0.412,0.31,4,Monocotyledon__class,location_topic
conj<advcl>conj> Isle,0.481,0.228,0.577,0.134,5,Monocotyledon__class,location_topic
nmod<conj>cc> and,0.478,0.231,0.577,0.134,5,Monocotyledon__class,location_topic
nmod<amod> ...,0.475,0.235,0.218,0.604,9,Monocotyledon__class,location_topic
cc> or,0.475,0.235,0.577,0.134,2,Monocotyledon__class,location_topic
nmod<det> the,0.474,0.235,0.483,0.225,7,Monocotyledon__class,location_topic
conj<advcl>conj> fritillary,0.473,0.236,0.577,0.134,5,Monocotyledon__class,location_topic
compound> ...,-0.466,0.245,-0.691,0.058,15,Monocotyledon__class,location_topic
nsubj< come,0.465,0.246,0.577,0.134,2,Monocotyledon__class,location_topic
conj<obj> fritillary,0.464,0.247,0.412,0.31,5,Monocotyledon__class,location_topic
nsubj<obl>nmod> ...,0.462,0.25,0.577,0.134,1,Monocotyledon__class,location_topic
compound<appos>compound> ...,0.451,0.262,0.412,0.31,3,Monocotyledon__class,location_topic
nmod<det> a,0.451,0.262,0.378,0.356,2,Monocotyledon__class,location_topic
conj<conj>compound> bell,0.449,0.264,0.412,0.31,2,Monocotyledon__class,location_topic
nmod<obj>nmod> ...,0.446,0.269,0.412,0.31,3,Monocotyledon__class,location_topic
obj< include,0.442,0.273,0.394,0.334,3,Monocotyledon__class,location_topic
conj<conj>amod> wild,0.439,0.277,0.577,0.134,2,Monocotyledon__class,location_topic
conj<parataxis<conj> ...,0.428,0.29,0.247,0.555,4,Monocotyledon__class,location_topic
nsubj<obl>case> across,-0.425,0.294,-0.592,0.122,3,Monocotyledon__class,location_topic
conj<advcl>conj> Lazarus,0.424,0.295,0.412,0.31,5,Monocotyledon__class,location_topic
nmod<compound> ...,0.421,0.299,0.218,0.604,4,Monocotyledon__class,location_topic
conj<advcl<conj> flower,0.409,0.315,0.412,0.31,3,Monocotyledon__class,location_topic
obj<advcl< ...,-0.409,0.315,-0.218,0.604,4,Monocotyledon__class,location_topic
nmod> park,0.405,0.32,0.247,0.555,2,Monocotyledon__class,location_topic
conj< include,0.401,0.325,0.592,0.122,6,Monocotyledon__class,location_topic
nsubj<obl> ...,0.4,0.326,0.245,0.558,6,Monocotyledon__class,location_topic
conj<obj< include,0.398,0.329,0.327,0.429,3,Monocotyledon__class,location_topic
conj<advcl>acl:relcl> resemble,0.397,0.33,0.412,0.31,5,Monocotyledon__class,location_topic
nsubj<obl>amod> ...,0.397,0.33,0.405,0.319,3,Monocotyledon__class,location_topic
conj<conj> bromeliad,-0.393,0.335,-0.252,0.547,2,Monocotyledon__class,location_topic
appos< ...,0.393,0.336,0.261,0.533,6,Monocotyledon__class,location_topic
nsubj<obl>amod> little,0.389,0.341,0.412,0.31,2,Monocotyledon__class,location_topic
obj<mark> ...,0.384,0.347,0.218,0.604,3,Monocotyledon__class,location_topic
conj<appos>amod> English,-0.383,0.349,-0.412,0.31,5,Monocotyledon__class,location_topic
nsubj<obl> trade,0.382,0.35,0.412,0.31,2,Monocotyledon__class,location_topic
nmod<det> ...,0.38,0.353,0.412,0.31,1,Monocotyledon__class,location_topic
nmod>compound> National,0.377,0.358,0.412,0.31,2,Monocotyledon__class,location_topic
nmod<nsubj< ...,-0.374,0.362,-0.483,0.225,3,Monocotyledon__class,location_topic
amod> film,0.371,0.365,0.412,0.31,2,Monocotyledon__class,location_topic
conj<conj>compound> he,0.363,0.377,0.412,0.31,4,Monocotyledon__class,location_topic
nmod>compound> Kitulo,0.359,0.382,0.412,0.31,2,Monocotyledon__class,location_topic
