feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
obj<advcl>mark> while,0.632,0.093,0.577,0.134,2,Monocotyledon__class,free_topic
nmod<nmod>case> ...,-0.632,0.093,-0.577,0.134,6,Monocotyledon__class,free_topic
compound<appos<appos> Chiloscyllium,0.631,0.094,0.577,0.134,4,Monocotyledon__class,free_topic
compound<compound<nmod< ...,0.63,0.094,0.327,0.429,3,Monocotyledon__class,free_topic
compound<appos<appos> partridge,0.63,0.094,0.577,0.134,2,Monocotyledon__class,free_topic
obl< feed,0.63,0.094,0.846,0.008,20,Monocotyledon__class,free_topic
nmod<nmod>nmod:poss> ...,0.629,0.094,0.577,0.134,1,Monocotyledon__class,free_topic
conj<det> a,0.629,0.095,0.577,0.134,3,Monocotyledon__class,free_topic
nmod>nmod:poss> ...,0.629,0.095,0.436,0.28,4,Monocotyledon__class,free_topic
nsubj:pass<advmod> ...,0.628,0.096,0.655,0.078,5,Monocotyledon__class,free_topic
compound<amod> less,0.628,0.096,0.63,0.094,2,Monocotyledon__class,free_topic
nsubj<obl>case> at,0.627,0.096,0.577,0.134,2,Monocotyledon__class,free_topic
nmod<nmod<nmod< ...,0.626,0.097,0.577,0.134,4,Monocotyledon__class,free_topic
conj<nmod< layer,0.626,0.097,0.577,0.134,2,Monocotyledon__class,free_topic
compound<acl:relcl>nsubj> that,0.625,0.097,0.756,0.03,2,Monocotyledon__class,free_topic
obl<mark> ...,0.625,0.098,0.733,0.039,7,Monocotyledon__class,free_topic
conj<conj>compound> pine,0.624,0.098,0.655,0.078,3,Monocotyledon__class,free_topic
compound<appos<appos> 1838,0.622,0.099,0.577,0.134,2,Monocotyledon__class,free_topic
obl<xcomp<nsubj> ...,0.622,0.1,0.436,0.28,4,Monocotyledon__class,free_topic
conj<nmod>case> in,0.622,0.1,0.577,0.134,9,Monocotyledon__class,free_topic
acl:relcl>advmod> ...,-0.621,0.1,-0.481,0.227,8,Monocotyledon__class,free_topic
nsubj< make,0.62,0.101,0.592,0.122,3,Monocotyledon__class,free_topic
nsubj<advcl<obj> ...,0.62,0.101,0.63,0.094,4,Monocotyledon__class,free_topic
conj> vegetation,0.62,0.101,0.289,0.488,7,Monocotyledon__class,free_topic
compound<conj> leave,0.62,0.101,0.577,0.134,3,Monocotyledon__class,free_topic
conj>acl>obl> belly,-0.618,0.103,-0.577,0.134,2,Monocotyledon__class,free_topic
conj<conj>compound> ...,0.618,0.103,0.464,0.247,14,Monocotyledon__class,free_topic
conj<nmod<case> in,0.616,0.104,0.436,0.28,3,Monocotyledon__class,free_topic
obj<conj<nsubj> ...,0.615,0.105,0.577,0.134,3,Monocotyledon__class,free_topic
compound> meadow,0.614,0.105,0.764,0.027,4,Monocotyledon__class,free_topic
compound< ...,0.614,0.106,0.805,0.016,133,Monocotyledon__class,free_topic
compound<appos<appos> 1980,0.612,0.107,0.577,0.134,2,Monocotyledon__class,free_topic
nmod<obj< provide,0.611,0.107,0.577,0.134,2,Monocotyledon__class,free_topic
compound<obj<conj> ...,0.611,0.108,0.504,0.203,4,Monocotyledon__class,free_topic
compound<appos<appos> species,0.61,0.108,0.577,0.134,2,Monocotyledon__class,free_topic
conj<nsubj>amod> ...,-0.61,0.109,-0.655,0.078,3,Monocotyledon__class,free_topic
compound<appos<det> the,-0.61,0.109,-0.655,0.078,3,Monocotyledon__class,free_topic
compound<amod> barred,0.609,0.109,0.577,0.134,3,Monocotyledon__class,free_topic
compound<appos<flat> Bleeker,0.609,0.109,0.577,0.134,2,Monocotyledon__class,free_topic
nsubj<ccomp<nsubj> ...,-0.608,0.11,-0.546,0.162,3,Monocotyledon__class,free_topic
compound<appos<flat> Genus,0.608,0.11,0.577,0.134,4,Monocotyledon__class,free_topic
compound<appos<flat> P.,0.608,0.11,0.577,0.134,3,Monocotyledon__class,free_topic
obl<xcomp<nsubj> fawn,0.606,0.111,0.577,0.134,2,Monocotyledon__class,free_topic
nsubj<advcl< ...,0.605,0.112,0.655,0.078,13,Monocotyledon__class,free_topic
