feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nmod<obl<nsubj> ...,0.543,0.165,0.733,0.039,5,Primate__order,location_comment
nmod<det> ...,0.539,0.168,0.412,0.31,1,Primate__order,location_comment
nmod<obl<advmod> ...,0.538,0.169,0.504,0.203,4,Primate__order,location_comment
obl<mark> to,0.534,0.173,0.412,0.31,3,Primate__order,location_comment
nmod<conj> ...,0.526,0.181,0.733,0.039,5,Primate__order,location_comment
compound<nmod<case> of,-0.522,0.184,-0.483,0.225,4,Primate__order,location_comment
nsubj:pass< ...,0.52,0.186,0.405,0.319,5,Primate__order,location_comment
compound< area,0.511,0.196,0.405,0.319,3,Primate__order,location_comment
compound<amod> other,0.507,0.2,0.546,0.162,6,Primate__order,location_comment
obl<cc> and,0.506,0.201,0.577,0.134,3,Primate__order,location_comment
nsubj<obl>amod> ...,0.504,0.203,0.733,0.039,5,Primate__order,location_comment
nsubj<obl>nmod> ...,0.502,0.205,0.412,0.31,5,Primate__order,location_comment
obl<conj<conj> ...,0.5,0.207,0.577,0.134,2,Primate__order,location_comment
nmod>case> for,0.498,0.209,0.577,0.134,2,Primate__order,location_comment
case> include,0.496,0.211,0.577,0.134,2,Primate__order,location_comment
appos< ...,0.496,0.211,0.378,0.356,2,Primate__order,location_comment
compound< lion,0.495,0.212,0.577,0.134,2,Primate__order,location_comment
obl<aux> have,0.493,0.214,0.577,0.134,3,Primate__order,location_comment
compound<amod> eastern,0.492,0.216,0.63,0.094,6,Primate__order,location_comment
compound<compound<obj< ...,-0.487,0.221,-0.577,0.134,3,Primate__order,location_comment
compound<nmod< ...,-0.487,0.221,-0.514,0.192,12,Primate__order,location_comment
nmod<nmod>case> by,-0.486,0.223,-0.504,0.203,2,Primate__order,location_comment
compound<conj>cc> ...,-0.482,0.226,-0.577,0.134,1,Primate__order,location_comment
compound<compound< ...,-0.48,0.228,-0.577,0.134,5,Primate__order,location_comment
cc> ...,0.48,0.229,0.412,0.31,1,Primate__order,location_comment
conj< forests,0.479,0.23,0.412,0.31,2,Primate__order,location_comment
conj< savanna,0.478,0.231,0.412,0.31,2,Primate__order,location_comment
obl<conj<conj> forests,0.474,0.235,0.577,0.134,2,Primate__order,location_comment
compound< people,0.473,0.237,0.577,0.134,2,Primate__order,location_comment
nmod<conj<conj> ...,-0.472,0.237,-0.577,0.134,1,Primate__order,location_comment
compound<nmod< that,-0.471,0.239,-0.412,0.31,2,Primate__order,location_comment
obj< ...,0.471,0.239,0.327,0.429,8,Primate__order,location_comment
nmod<nsubj< ...,0.471,0.239,0.412,0.31,5,Primate__order,location_comment
compound<cc> ...,0.47,0.24,0.504,0.203,2,Primate__order,location_comment
conj<obl<advmod> ...,-0.469,0.241,-0.436,0.28,3,Primate__order,location_comment
nsubj:pass<conj>cc> ...,0.464,0.246,0.412,0.31,1,Primate__order,location_comment
nmod<nsubj:pass<obl> ...,0.463,0.248,0.412,0.31,3,Primate__order,location_comment
nmod<cc> ...,0.463,0.248,0.577,0.134,1,Primate__order,location_comment
obl<aux> ...,0.462,0.249,0.577,0.134,3,Primate__order,location_comment
compound<nmod>case> ...,-0.462,0.25,-0.55,0.158,4,Primate__order,location_comment
nsubj<acl:relcl> ...,-0.46,0.252,-0.394,0.334,3,Primate__order,location_comment
obl<nsubj>det> the,0.457,0.255,0.412,0.31,3,Primate__order,location_comment
compound> ...,-0.457,0.255,-0.405,0.319,35,Primate__order,location_comment
obl< find,0.456,0.257,0.218,0.604,5,Primate__order,location_comment
compound<case> in,0.455,0.257,0.13,0.758,9,Primate__order,location_comment
nmod<cc> and,0.452,0.261,0.577,0.134,2,Primate__order,location_comment
nmod<obl<aux> have,0.446,0.268,0.187,0.657,4,Primate__order,location_comment
obl< live,0.441,0.275,0.577,0.134,3,Primate__order,location_comment
acl:relcl>advmod> where,0.438,0.277,0.507,0.2,3,Primate__order,location_comment
acl:relcl>advmod> ...,0.429,0.289,0.412,0.31,1,Primate__order,location_comment
acl:relcl>obl>amod> ...,0.427,0.292,0.436,0.28,3,Primate__order,location_comment
amod> eastern,0.425,0.294,0.394,0.334,3,Primate__order,location_comment
nsubj<conj>cc> ...,-0.424,0.295,-0.577,0.134,1,Primate__order,location_comment
nmod<obj< include,0.422,0.298,0.412,0.31,2,Primate__order,location_comment
compound<conj<conj> ...,0.415,0.307,0.327,0.429,9,Primate__order,location_comment
compound<nmod<nmod> ...,-0.407,0.317,-0.378,0.356,4,Primate__order,location_comment
conj<conj> wetland,0.404,0.32,0.412,0.31,2,Primate__order,location_comment
nmod<obj<nsubj> ...,0.404,0.321,0.577,0.134,4,Primate__order,location_comment
compound<obl<obl> ...,-0.4,0.326,-0.412,0.31,3,Primate__order,location_comment
nmod> ...,0.399,0.327,0.218,0.604,12,Primate__order,location_comment
appos>conj>cc> and,-0.399,0.328,-0.412,0.31,7,Primate__order,location_comment
conj>det> the,0.389,0.341,0.646,0.083,5,Primate__order,location_comment
nmod<nmod>amod> ...,0.386,0.344,0.483,0.225,3,Primate__order,location_comment
compound<obl<nsubj> it,-0.382,0.351,-0.247,0.555,2,Primate__order,location_comment
amod>advmod> ...,0.379,0.355,0.452,0.261,3,Primate__order,location_comment
compound<nmod< development,-0.378,0.356,-0.412,0.31,2,Primate__order,location_comment
compound<compound> National,0.378,0.356,0.327,0.429,3,Primate__order,location_comment
nmod<conj>cc> ...,0.37,0.366,0.412,0.31,1,Primate__order,location_comment
compound<amod> ...,0.367,0.371,0.452,0.261,9,Primate__order,location_comment
conj< Marine,0.367,0.371,0.412,0.31,2,Primate__order,location_comment
compound<nmod<case> to,-0.367,0.372,-0.247,0.555,4,Primate__order,location_comment
nsubj:pass<advcl>mark> ...,-0.361,0.38,-0.247,0.555,4,Primate__order,location_comment
obl< native,0.357,0.385,0.378,0.356,2,Primate__order,location_comment
conj> ...,0.356,0.387,0.551,0.157,22,Primate__order,location_comment
compound<det> the,0.351,0.394,0.14,0.74,16,Primate__order,location_comment
compound<nsubj<conj< ...,-0.351,0.395,-0.577,0.134,3,Primate__order,location_comment
nmod<obj<advcl> ...,-0.349,0.396,-0.452,0.261,3,Primate__order,location_comment
nmod<nmod>case> in,-0.335,0.417,-0.483,0.225,3,Primate__order,location_comment
acl:relcl>nsubj> ...,-0.335,0.418,-0.378,0.356,2,Primate__order,location_comment
compound< relation,0.333,0.42,0.247,0.555,6,Primate__order,location_comment
appos> Disturbance,0.331,0.423,0.412,0.31,2,Primate__order,location_comment
obj<nsubj>amod> ...,-0.328,0.428,-0.514,0.192,3,Primate__order,location_comment
obl<obl>nmod> ...,0.328,0.428,0.412,0.31,4,Primate__order,location_comment
nmod<nmod>det> ...,0.327,0.428,0.412,0.31,1,Primate__order,location_comment
compound>compound> ...,0.323,0.435,0.109,0.797,4,Primate__order,location_comment
nmod<conj<amod> ...,0.323,0.436,0.312,0.452,3,Primate__order,location_comment
compound< canopy,0.308,0.458,0.265,0.526,3,Primate__order,location_comment
conj>nmod>conj> ...,0.306,0.461,0.412,0.31,4,Primate__order,location_comment
compound<det> ...,0.299,0.472,0.412,0.31,1,Primate__order,location_comment
nsubj<conj> ...,-0.296,0.477,-0.296,0.476,5,Primate__order,location_comment
conj<obj< ...,0.293,0.481,0.483,0.225,6,Primate__order,location_comment
det> the,0.291,0.484,0.342,0.408,48,Primate__order,location_comment
compound<nsubj<advmod> not,-0.287,0.491,-0.412,0.31,2,Primate__order,location_comment
obl<conj< ...,-0.283,0.497,-0.247,0.555,4,Primate__order,location_comment
nmod<nmod>det> the,0.282,0.499,0.378,0.356,2,Primate__order,location_comment
nmod<obl<acl< ...,-0.28,0.502,-0.126,0.766,4,Primate__order,location_comment
compound< use,0.278,0.505,0.378,0.356,2,Primate__order,location_comment
obl<obj> ...,0.273,0.513,0.247,0.555,4,Primate__order,location_comment
nmod<nmod>case> ...,-0.273,0.514,-0.483,0.225,5,Primate__order,location_comment
compound<obl<aux:pass> be,0.26,0.533,0.109,0.797,3,Primate__order,location_comment
nmod<nmod< ...,0.259,0.536,0.156,0.712,7,Primate__order,location_comment
nmod<conj<conj> habitat,0.254,0.543,0.412,0.31,3,Primate__order,location_comment
compound<nmod<det> the,0.253,0.546,0.55,0.158,7,Primate__order,location_comment
nsubj<cop> be,0.252,0.547,0.099,0.816,10,Primate__order,location_comment
compound<nmod<nummod> ...,-0.246,0.557,0.094,0.826,3,Primate__order,location_comment
compound<nmod> ...,0.246,0.557,0.206,0.624,8,Primate__order,location_comment
flat< ...,0.245,0.559,-0.016,0.971,3,Primate__order,location_comment
nsubj<acl:relcl>nsubj> ...,-0.24,0.567,-0.412,0.31,1,Primate__order,location_comment
conj< wetland,0.239,0.569,0.252,0.547,2,Primate__order,location_comment
nsubj<acl:relcl>nsubj> that,0.238,0.571,0.252,0.547,2,Primate__order,location_comment
compound<obl<nsubj:pass> ...,-0.236,0.574,-0.187,0.657,3,Primate__order,location_comment
amod> primary,0.235,0.575,0.343,0.406,3,Primate__order,location_comment
compound<nmod<amod> ...,-0.235,0.575,-0.016,0.971,5,Primate__order,location_comment
nmod<nsubj:pass<aux:pass> be,0.233,0.579,0.452,0.261,4,Primate__order,location_comment
nmod<compound> ...,0.23,0.584,-0.016,0.971,7,Primate__order,location_comment
nmod>det> the,0.229,0.586,0.014,0.974,4,Primate__order,location_comment
nmod<nmod>conj> ...,0.229,0.586,0.412,0.31,3,Primate__order,location_comment
compound<obl<obj> ...,-0.227,0.589,-0.343,0.406,4,Primate__order,location_comment
acl:relcl>obl>case> ...,0.225,0.592,0.151,0.721,4,Primate__order,location_comment
compound<nmod>det> the,-0.224,0.593,-0.082,0.846,3,Primate__order,location_comment
compound<case> with,0.224,0.593,0.252,0.547,2,Primate__order,location_comment
nsubj<nmod>case> of,0.224,0.594,0.169,0.689,3,Primate__order,location_comment
compound<conj<case> ...,-0.216,0.608,0.041,0.923,5,Primate__order,location_comment
compound<nsubj< ...,-0.214,0.61,-0.343,0.406,8,Primate__order,location_comment
compound<obl<advmod> ...,0.214,0.611,0.082,0.846,5,Primate__order,location_comment
case> to,0.213,0.612,0.171,0.685,7,Primate__order,location_comment
compound<amod> human,0.208,0.62,0.082,0.846,6,Primate__order,location_comment
conj<obl< ...,0.205,0.626,0.252,0.547,4,Primate__order,location_comment
conj> wetland,0.203,0.63,0.412,0.31,2,Primate__order,location_comment
conj>nmod> ...,-0.201,0.633,-0.056,0.895,3,Primate__order,location_comment
compound<case> like,0.196,0.641,0.078,0.854,3,Primate__order,location_comment
conj>nmod>case> ...,-0.193,0.647,-0.247,0.555,1,Primate__order,location_comment
compound<compound> ...,-0.19,0.653,-0.265,0.526,11,Primate__order,location_comment
obl<obl>det> the,-0.188,0.655,-0.082,0.846,3,Primate__order,location_comment
acl:relcl> ...,-0.184,0.663,-0.252,0.547,2,Primate__order,location_comment
nsubj:pass<advcl> ...,0.182,0.667,0.082,0.846,4,Primate__order,location_comment
nmod> millennia,0.18,0.669,0.247,0.555,2,Primate__order,location_comment
nmod<nmod>case> of,-0.18,0.67,-0.234,0.577,3,Primate__order,location_comment
conj>cc> and,-0.178,0.674,-0.229,0.586,17,Primate__order,location_comment
compound<nmod>compound> ...,-0.175,0.679,-0.126,0.766,4,Primate__order,location_comment
nmod<obj<obl> ...,-0.175,0.679,-0.082,0.846,3,Primate__order,location_comment
compound<nmod<case> in,-0.173,0.682,-0.126,0.766,2,Primate__order,location_comment
compound<case> ...,0.17,0.688,0.252,0.547,4,Primate__order,location_comment
conj<obl<aux> ...,-0.17,0.688,-0.094,0.826,3,Primate__order,location_comment
nsubj<obj> area,0.169,0.69,0.126,0.766,2,Primate__order,location_comment
nmod<nsubj<acl:relcl> ...,0.167,0.693,0.082,0.846,3,Primate__order,location_comment
compound<nmod>case> in,0.164,0.698,0.247,0.555,2,Primate__order,location_comment
compound<nsubj<obj> ...,-0.163,0.699,-0.296,0.476,5,Primate__order,location_comment
acl:relcl> live,-0.161,0.703,0.126,0.766,2,Primate__order,location_comment
det> ...,0.156,0.712,0.343,0.406,3,Primate__order,location_comment
flat<compound>compound> ...,0.156,0.712,0.082,0.846,4,Primate__order,location_comment
conj<obl< find,0.152,0.719,0.247,0.555,2,Primate__order,location_comment
compound<nsubj<aux> ...,-0.151,0.722,-0.082,0.846,2,Primate__order,location_comment
compound<nmod<nmod< ...,0.148,0.727,0.082,0.846,7,Primate__order,location_comment
compound<conj< ...,0.142,0.738,0.192,0.65,8,Primate__order,location_comment
conj<obj<nsubj> ...,0.141,0.74,-0.062,0.883,4,Primate__order,location_comment
nmod<nmod<case> ...,0.139,0.742,0.265,0.526,3,Primate__order,location_comment
compound<conj<case> in,-0.139,0.743,-0.252,0.547,2,Primate__order,location_comment
nsubj<appos>amod> ...,-0.135,0.75,-0.412,0.31,3,Primate__order,location_comment
compound<nmod<det> ...,0.119,0.778,0.082,0.846,1,Primate__order,location_comment
amod> cleared,-0.116,0.784,-0.082,0.846,2,Primate__order,location_comment
nmod<nsubj:pass< ...,0.114,0.789,0.514,0.192,4,Primate__order,location_comment
nmod< habitat,0.112,0.792,-0.126,0.766,2,Primate__order,location_comment
compound<compound>compound> ...,0.111,0.793,0.247,0.555,4,Primate__order,location_comment
