feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
case> of,0.674,0.067,0.546,0.162,4,Lepidoptera__order,adaptation_topic
appos<nsubj<det> a,0.667,0.071,0.218,0.604,3,Lepidoptera__order,adaptation_topic
compound> Vanessa,0.666,0.071,0.436,0.28,8,Lepidoptera__order,adaptation_topic
compound<nmod> ...,-0.661,0.075,-0.577,0.134,3,Lepidoptera__order,adaptation_topic
case> ...,0.656,0.077,0.577,0.134,2,Lepidoptera__order,adaptation_topic
nsubj< fly,0.656,0.078,0.63,0.094,2,Lepidoptera__order,adaptation_topic
case> for,0.65,0.081,0.577,0.134,2,Lepidoptera__order,adaptation_topic
obl<nsubj>det> ...,0.65,0.081,0.504,0.203,2,Lepidoptera__order,adaptation_topic
obl<nsubj> species,0.647,0.083,0.756,0.03,2,Lepidoptera__order,adaptation_topic
appos<nsubj< ...,-0.644,0.085,-0.577,0.134,1,Lepidoptera__order,adaptation_topic
amod> brown,-0.635,0.091,-0.577,0.134,6,Lepidoptera__order,adaptation_topic
nsubj:pass<xcomp> ...,0.634,0.091,0.655,0.078,3,Lepidoptera__order,adaptation_topic
compound> Monarch,0.623,0.099,0.577,0.134,4,Lepidoptera__order,adaptation_topic
amod> female,-0.619,0.101,-0.63,0.094,2,Lepidoptera__order,adaptation_topic
obl< ...,0.617,0.103,0.77,0.025,4,Lepidoptera__order,adaptation_topic
nsubj<nmod>case> of,0.613,0.106,0.577,0.134,2,Lepidoptera__order,adaptation_topic
compound<case> of,-0.599,0.117,-0.577,0.134,4,Lepidoptera__order,adaptation_topic
appos>conj>cc> and,-0.594,0.12,-0.577,0.134,3,Lepidoptera__order,adaptation_topic
obj< include,0.592,0.122,0.63,0.094,2,Lepidoptera__order,adaptation_topic
compound<appos>appos> ...,-0.59,0.123,-0.577,0.134,3,Lepidoptera__order,adaptation_topic
conj<nmod<amod> ...,0.583,0.13,0.577,0.134,3,Lepidoptera__order,adaptation_topic
compound<obl< ...,-0.574,0.136,-0.109,0.797,3,Lepidoptera__order,adaptation_topic
det> the,0.565,0.145,0.687,0.06,42,Lepidoptera__order,adaptation_topic
nsubj<conj> ...,0.564,0.145,0.577,0.134,5,Lepidoptera__order,adaptation_topic
case> in,0.556,0.153,0.62,0.101,3,Lepidoptera__order,adaptation_topic
compound> tiger,0.549,0.159,0.63,0.094,2,Lepidoptera__order,adaptation_topic
nsubj<conj>obl> ideal,0.548,0.159,0.577,0.134,2,Lepidoptera__order,adaptation_topic
nsubj<conj>obl> ...,0.544,0.163,0.577,0.134,4,Lepidoptera__order,adaptation_topic
nsubj:pass<aux:pass> be,-0.544,0.164,-0.655,0.078,3,Lepidoptera__order,adaptation_topic
case> to,0.538,0.169,0.504,0.203,2,Lepidoptera__order,adaptation_topic
compound<appos> ...,0.533,0.173,0.577,0.134,5,Lepidoptera__order,adaptation_topic
compound> Pieris,0.522,0.185,0.577,0.134,8,Lepidoptera__order,adaptation_topic
nmod<case> of,0.52,0.186,0.378,0.356,2,Lepidoptera__order,adaptation_topic
compound<appos>conj> ...,-0.519,0.188,-0.577,0.134,1,Lepidoptera__order,adaptation_topic
obl<nsubj> individual,0.507,0.199,0.577,0.134,2,Lepidoptera__order,adaptation_topic
appos<appos>amod> large,0.507,0.2,0.577,0.134,2,Lepidoptera__order,adaptation_topic
nsubj<obj>det> a,0.495,0.212,0.394,0.334,3,Lepidoptera__order,adaptation_topic
