feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nsubj<obl> animal,0.552,0.156,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
conj<nmod< ...,0.551,0.157,0.733,0.039,8,Arthropod__phylum,taxongroup_topic
nsubj<xcomp> ...,0.551,0.157,0.577,0.134,5,Arthropod__phylum,taxongroup_topic
case> in,0.55,0.158,0.504,0.203,6,Arthropod__phylum,taxongroup_topic
nsubj:pass<aux:pass> be,0.549,0.159,0.682,0.062,20,Arthropod__phylum,taxongroup_topic
conj<nmod<amod> terrestrial,0.548,0.16,0.412,0.31,3,Arthropod__phylum,taxongroup_topic
nsubj:pass<obl>case> on,0.548,0.16,0.412,0.31,2,Arthropod__phylum,taxongroup_topic
nsubj<conj>aux:pass> be,-0.546,0.161,-0.764,0.027,3,Arthropod__phylum,taxongroup_topic
conj> centipede,0.545,0.162,0.412,0.31,3,Arthropod__phylum,taxongroup_topic
obj<advmod> also,0.543,0.164,0.63,0.094,2,Arthropod__phylum,taxongroup_topic
obl<nsubj> spider,0.543,0.164,0.412,0.31,4,Arthropod__phylum,taxongroup_topic
obl<obj>amod> ...,0.542,0.165,0.412,0.31,1,Arthropod__phylum,taxongroup_topic
obl<mark> ...,-0.542,0.165,-0.577,0.134,1,Arthropod__phylum,taxongroup_topic
obl<nsubj> ...,0.539,0.168,0.412,0.31,3,Arthropod__phylum,taxongroup_topic
nmod<obj< ...,0.534,0.172,0.514,0.192,5,Arthropod__phylum,taxongroup_topic
nsubj:pass<aux> have,0.534,0.173,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
