feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
list<compound> Rhinoceros,0.571,0.139,0.577,0.134,3,Mammal__class,taxongroup_comment
appos<nmod>amod> ...,-0.571,0.139,-0.546,0.162,4,Mammal__class,taxongroup_comment
list<list>amod> Northern,0.57,0.141,0.577,0.134,2,Mammal__class,taxongroup_comment
obl<conj> ...,0.569,0.141,0.546,0.162,6,Mammal__class,taxongroup_comment
nmod<amod> ...,0.568,0.142,0.192,0.648,25,Mammal__class,taxongroup_comment
compound<nmod>case> ...,-0.567,0.143,-0.504,0.203,2,Mammal__class,taxongroup_comment
nsubj<conj< ...,-0.566,0.144,-0.756,0.03,2,Mammal__class,taxongroup_comment
nmod<obj< ...,0.565,0.144,0.577,0.134,6,Mammal__class,taxongroup_comment
nmod>conj>cc> and,0.565,0.144,0.481,0.227,15,Mammal__class,taxongroup_comment
amod> other,0.563,0.146,0.206,0.625,20,Mammal__class,taxongroup_comment
nmod<amod> first,0.561,0.148,0.577,0.134,2,Mammal__class,taxongroup_comment
appos<conj>conj> comus,0.561,0.148,0.577,0.134,4,Mammal__class,taxongroup_comment
appos<conj>nsubj> castroviejoi,0.56,0.149,0.577,0.134,4,Mammal__class,taxongroup_comment
conj<obj>nmod> ...,0.559,0.15,0.577,0.134,3,Mammal__class,taxongroup_comment
appos<conj>flat> ...,0.558,0.151,0.577,0.134,1,Mammal__class,taxongroup_comment
obl<nsubj>det> the,0.556,0.153,0.577,0.134,3,Mammal__class,taxongroup_comment
nmod<nsubj<advmod> ...,0.555,0.154,0.577,0.134,3,Mammal__class,taxongroup_comment
flat> Subgenus,0.554,0.154,0.577,0.134,3,Mammal__class,taxongroup_comment
list<list> hare,0.553,0.155,0.412,0.31,2,Mammal__class,taxongroup_comment
nsubj<appos>compound> ...,-0.551,0.157,-0.592,0.122,3,Mammal__class,taxongroup_comment
nmod< population,0.551,0.157,0.109,0.797,3,Mammal__class,taxongroup_comment
obj<advcl<nsubj> growth,-0.548,0.159,-0.577,0.134,2,Mammal__class,taxongroup_comment
flat> jackrabbit,-0.548,0.16,-0.504,0.203,2,Mammal__class,taxongroup_comment
nsubj<obl>case> ...,0.547,0.161,0.355,0.389,6,Mammal__class,taxongroup_comment
conj<conj< ...,0.544,0.163,0.109,0.797,3,Mammal__class,taxongroup_comment
nmod>compound> National,0.544,0.164,0.378,0.356,2,Mammal__class,taxongroup_comment
nsubj<mark> ...,0.543,0.164,0.733,0.039,4,Mammal__class,taxongroup_comment
list<list>amod> simum,0.543,0.164,0.412,0.31,8,Mammal__class,taxongroup_comment
xcomp<conj> ...,0.542,0.165,0.577,0.134,3,Mammal__class,taxongroup_comment
nmod>conj> wētā,0.541,0.166,0.577,0.134,2,Mammal__class,taxongroup_comment
obl<nsubj:pass> ...,0.541,0.166,0.592,0.122,5,Mammal__class,taxongroup_comment
obj<advcl<advmod> ...,0.54,0.167,0.412,0.31,3,Mammal__class,taxongroup_comment
conj>compound> forest,0.54,0.167,0.504,0.203,2,Mammal__class,taxongroup_comment
appos<cop> be,0.54,0.167,0.436,0.28,3,Mammal__class,taxongroup_comment
mark> to,0.536,0.171,0.327,0.429,4,Mammal__class,taxongroup_comment
appos<conj>compound> highland,0.535,0.172,0.577,0.134,4,Mammal__class,taxongroup_comment
conj<appos>compound> ...,0.533,0.174,0.577,0.134,3,Mammal__class,taxongroup_comment
compound<conj> rhinocero,0.533,0.174,0.577,0.134,2,Mammal__class,taxongroup_comment
compound<conj<parataxis> ...,-0.532,0.174,-0.546,0.162,5,Mammal__class,taxongroup_comment
obj<advcl<nsubj> ...,-0.531,0.176,-0.504,0.203,2,Mammal__class,taxongroup_comment
conj<nmod<nmod< ...,0.531,0.176,0.577,0.134,1,Mammal__class,taxongroup_comment
nsubj<compound> Korean,0.53,0.177,0.412,0.31,2,Mammal__class,taxongroup_comment
nmod<conj> ...,0.527,0.18,0.514,0.192,20,Mammal__class,taxongroup_comment
conj< hare,0.523,0.183,0.536,0.171,5,Mammal__class,taxongroup_comment
conj<compound> ...,-0.52,0.186,-0.378,0.356,2,Mammal__class,taxongroup_comment
nmod>amod> late,0.517,0.19,0.504,0.203,2,Mammal__class,taxongroup_comment
compound>flat> Brandt,0.516,0.191,0.412,0.31,2,Mammal__class,taxongroup_comment
list<appos> hare,0.514,0.193,0.412,0.31,2,Mammal__class,taxongroup_comment
compound<nmod<amod> ...,-0.513,0.194,-0.546,0.162,3,Mammal__class,taxongroup_comment
flat< ...,-0.511,0.196,-0.62,0.101,3,Mammal__class,taxongroup_comment
compound<conj<list> ...,-0.51,0.196,-0.412,0.31,1,Mammal__class,taxongroup_comment
list<appos> Lepus,0.51,0.197,0.412,0.31,4,Mammal__class,taxongroup_comment
list<appos> ...,0.509,0.198,0.412,0.31,1,Mammal__class,taxongroup_comment
compound> forest,-0.509,0.198,0.076,0.858,33,Mammal__class,taxongroup_comment
list>amod> ...,0.509,0.198,0.577,0.134,3,Mammal__class,taxongroup_comment
appos<compound< hare,-0.508,0.199,-0.412,0.31,2,Mammal__class,taxongroup_comment
