feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
compound<nsubj<obl> ...,-0.646,0.084,-0.655,0.078,10,Mammal__class,free_topic
acl>obl> country,-0.645,0.084,-0.577,0.134,2,Mammal__class,free_topic
det> ...,0.644,0.085,0.6,0.116,6,Mammal__class,free_topic
appos<det> the,-0.644,0.085,-0.805,0.016,9,Mammal__class,free_topic
obj<obl>case> with,0.643,0.085,0.756,0.03,2,Mammal__class,free_topic
obl<nsubj:pass> ...,0.643,0.085,0.204,0.627,14,Mammal__class,free_topic
nsubj<advmod> typically,0.643,0.086,0.577,0.134,2,Mammal__class,free_topic
nsubj>nmod>case> ...,0.643,0.086,0.577,0.134,3,Mammal__class,free_topic
nmod>amod> red,0.642,0.086,0.577,0.134,2,Mammal__class,free_topic
nsubj<obl>nmod> ...,0.642,0.086,0.577,0.134,13,Mammal__class,free_topic
nmod<conj<amod> ...,0.64,0.088,0.655,0.078,4,Mammal__class,free_topic
nmod<obj<advmod> ...,-0.639,0.088,-0.63,0.094,4,Mammal__class,free_topic
nsubj:pass<conj> ...,0.639,0.088,0.577,0.134,4,Mammal__class,free_topic
conj> carrion,0.638,0.089,0.577,0.134,3,Mammal__class,free_topic
amod>conj> wild,-0.638,0.089,-0.577,0.134,2,Mammal__class,free_topic
appos<nsubj>det> the,0.637,0.089,0.63,0.094,2,Mammal__class,free_topic
nsubj<advcl>mark> when,-0.637,0.09,-0.577,0.134,2,Mammal__class,free_topic
obl<advcl<advcl> ...,-0.636,0.09,-0.62,0.101,3,Mammal__class,free_topic
appos<flat> ...,-0.636,0.09,-0.655,0.078,9,Mammal__class,free_topic
amod>amod> ...,0.636,0.09,0.183,0.665,5,Mammal__class,free_topic
conj<nmod<det> the,-0.635,0.091,-0.63,0.094,8,Mammal__class,free_topic
nmod<xcomp< make,0.634,0.091,0.577,0.134,2,Mammal__class,free_topic
conj<conj< ...,0.632,0.092,0.733,0.039,5,Mammal__class,free_topic
nsubj<det> a,0.632,0.093,0.577,0.134,8,Mammal__class,free_topic
obj<mark> to,0.631,0.093,0.717,0.045,12,Mammal__class,free_topic
obl<nsubj>nmod> ...,-0.63,0.094,-0.655,0.078,6,Mammal__class,free_topic
nsubj<advcl>mark> as,-0.628,0.096,-0.577,0.134,3,Mammal__class,free_topic
obl<advcl> ...,-0.627,0.096,-0.548,0.16,5,Mammal__class,free_topic
advmod> ...,0.626,0.097,0.702,0.052,18,Mammal__class,free_topic
appos>nmod>case> of,0.624,0.098,0.577,0.134,2,Mammal__class,free_topic
conj<nmod<compound> food,-0.624,0.098,-0.577,0.134,2,Mammal__class,free_topic
obl< have,0.623,0.099,0.866,0.005,7,Mammal__class,free_topic
obl<advcl<aux:pass> be,0.62,0.101,0.592,0.122,3,Mammal__class,free_topic
compound<conj<conj> sp.,0.619,0.102,0.577,0.134,2,Mammal__class,free_topic
conj<obj<advcl> ...,0.617,0.103,0.62,0.101,3,Mammal__class,free_topic
obl<obl>conj> ...,0.616,0.104,0.764,0.027,4,Mammal__class,free_topic
obl<obj>nmod> ...,0.614,0.105,0.733,0.039,4,Mammal__class,free_topic
obl>case> ...,-0.614,0.105,-0.109,0.797,3,Mammal__class,free_topic
nsubj<nmod>case> of,0.614,0.105,0.655,0.078,10,Mammal__class,free_topic
acl:relcl> have,0.613,0.106,0.733,0.039,3,Mammal__class,free_topic
conj<obj>det> ...,0.613,0.106,0.577,0.134,1,Mammal__class,free_topic
