feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
acl>obl>compound> ...,0.541,0.166,0.514,0.192,3,Accipitridae__family,free_topic
nsubj<obl>case> ...,0.541,0.166,0.436,0.28,6,Accipitridae__family,free_topic
conj<obl< target,0.54,0.167,0.577,0.134,2,Accipitridae__family,free_topic
nmod<nsubj>amod> ...,-0.539,0.168,-0.546,0.162,3,Accipitridae__family,free_topic
conj< ferret,0.536,0.171,0.756,0.03,2,Accipitridae__family,free_topic
compound<appos<cop> be,-0.536,0.171,-0.63,0.094,4,Accipitridae__family,free_topic
appos<conj<appos> ...,0.532,0.175,0.495,0.212,5,Accipitridae__family,free_topic
nsubj<conj>cc> ...,0.531,0.176,0.412,0.31,1,Accipitridae__family,free_topic
nmod<amod> ancient,0.531,0.176,0.577,0.134,2,Accipitridae__family,free_topic
conj<det> the,0.529,0.177,0.639,0.088,10,Accipitridae__family,free_topic
appos<nmod> ...,0.529,0.178,0.546,0.162,3,Accipitridae__family,free_topic
conj<appos> ...,0.523,0.184,0.327,0.429,7,Accipitridae__family,free_topic
flat<conj>amod> ...,-0.523,0.184,-0.577,0.134,3,Accipitridae__family,free_topic
appos<conj< ...,0.523,0.184,0.437,0.279,6,Accipitridae__family,free_topic
nmod<obl<advmod> ...,0.522,0.184,0.536,0.171,4,Accipitridae__family,free_topic
nmod<amod> ...,0.522,0.184,0.655,0.078,16,Accipitridae__family,free_topic
nsubj<obj> vulture,0.521,0.185,0.577,0.134,2,Accipitridae__family,free_topic
nsubj<obl>amod> ...,0.52,0.186,0.289,0.488,8,Accipitridae__family,free_topic
appos> ...,0.518,0.189,0.436,0.28,23,Accipitridae__family,free_topic
nsubj:pass<aux> ...,0.517,0.189,0.577,0.134,1,Accipitridae__family,free_topic
compound<compound> cyaneus,-0.516,0.191,-0.577,0.134,2,Accipitridae__family,free_topic
conj<nmod>nmod> ...,0.515,0.191,0.546,0.162,3,Accipitridae__family,free_topic
compound<cc> ...,-0.514,0.193,-0.577,0.134,1,Accipitridae__family,free_topic
appos< eagle,-0.513,0.194,-0.627,0.096,8,Accipitridae__family,free_topic
appos<nsubj:pass< know,-0.512,0.195,-0.577,0.134,2,Accipitridae__family,free_topic
nsubj<ccomp<nsubj> ...,0.511,0.195,0.577,0.134,2,Accipitridae__family,free_topic
compound<obl<advmod> ...,0.51,0.197,0.252,0.547,2,Accipitridae__family,free_topic
compound<appos<det> the,-0.509,0.197,-0.573,0.138,8,Accipitridae__family,free_topic
compound<parataxis<conj> badger,0.509,0.197,0.577,0.134,2,Accipitridae__family,free_topic
conj<nsubj<cop> be,0.508,0.199,0.481,0.227,4,Accipitridae__family,free_topic
nmod<case> of,0.507,0.2,0.412,0.31,3,Accipitridae__family,free_topic
nsubj<obl>det> the,0.507,0.2,0.536,0.171,5,Accipitridae__family,free_topic
conj< ...,0.507,0.2,0.393,0.335,25,Accipitridae__family,free_topic
conj<case> to,0.506,0.2,0.577,0.134,3,Accipitridae__family,free_topic
conj<conj>cc> and,0.505,0.202,0.218,0.604,17,Accipitridae__family,free_topic
nmod<case> in,0.504,0.203,0.412,0.31,3,Accipitridae__family,free_topic
nsubj<conj>cc> and,-0.504,0.203,-0.408,0.316,11,Accipitridae__family,free_topic
conj<conj>appos> ...,0.501,0.206,0.733,0.039,4,Accipitridae__family,free_topic
conj<conj>amod> Eurasian,0.5,0.207,0.436,0.28,3,Accipitridae__family,free_topic
obl<obl>amod> ...,-0.5,0.207,-0.733,0.039,7,Accipitridae__family,free_topic
list<list> griffon,0.499,0.208,0.756,0.03,2,Accipitridae__family,free_topic
obl<mark> to,0.498,0.209,0.784,0.021,4,Accipitridae__family,free_topic
nsubj<advcl> ...,0.498,0.209,0.805,0.016,8,Accipitridae__family,free_topic
nmod<acl> ...,0.496,0.211,0.109,0.797,5,Accipitridae__family,free_topic
appos<nmod>amod> ...,0.496,0.212,0.577,0.134,1,Accipitridae__family,free_topic
conj<nsubj<amod> ...,0.495,0.212,0.577,0.134,1,Accipitridae__family,free_topic
compound>conj> ...,0.494,0.213,0.577,0.134,1,Accipitridae__family,free_topic
nmod<parataxis> have,-0.494,0.213,-0.577,0.134,2,Accipitridae__family,free_topic
amod>obl:npmod> white,0.491,0.217,0.218,0.604,7,Accipitridae__family,free_topic
obl<amod<conj> ...,0.49,0.218,0.436,0.28,3,Accipitridae__family,free_topic
nmod< lineage,0.489,0.219,0.412,0.31,2,Accipitridae__family,free_topic
nmod:poss> Rüppell,0.488,0.22,0.394,0.334,3,Accipitridae__family,free_topic
conj<obl<aux:pass> be,0.486,0.222,0.536,0.171,8,Accipitridae__family,free_topic
nsubj<advmod> where,0.484,0.224,0.504,0.203,2,Accipitridae__family,free_topic
nsubj:pass<obl>conj> ...,0.484,0.224,0.577,0.134,4,Accipitridae__family,free_topic
compound<nsubj<obl> ...,-0.484,0.224,-0.126,0.766,4,Accipitridae__family,free_topic
conj<advmod> ...,-0.482,0.226,-0.436,0.28,5,Accipitridae__family,free_topic
amod> african,0.481,0.227,0.192,0.648,5,Accipitridae__family,free_topic
appos<case> to,-0.481,0.228,-0.507,0.2,3,Accipitridae__family,free_topic
nsubj<xcomp> ...,0.48,0.229,0.546,0.162,4,Accipitridae__family,free_topic
nmod<obj<nsubj> ...,-0.479,0.23,-0.296,0.476,4,Accipitridae__family,free_topic
compound<obl<aux:pass> be,-0.477,0.232,-0.412,0.31,3,Accipitridae__family,free_topic
appos< sparrowhawk,-0.477,0.232,-0.252,0.547,2,Accipitridae__family,free_topic
appos>compound> Aquila,0.474,0.236,0.394,0.334,3,Accipitridae__family,free_topic
acl:relcl>nsubj> ...,-0.474,0.236,-0.504,0.203,2,Accipitridae__family,free_topic
nsubj<conj> prey,0.473,0.236,0.412,0.31,2,Accipitridae__family,free_topic
appos>det> the,0.472,0.237,0.109,0.797,3,Accipitridae__family,free_topic
appos< goshawk,-0.471,0.238,-0.378,0.356,4,Accipitridae__family,free_topic
appos<det> the,-0.471,0.238,-0.483,0.226,9,Accipitridae__family,free_topic
conj<obj> ...,0.469,0.241,0.577,0.134,3,Accipitridae__family,free_topic
compound> Red,0.468,0.242,0.577,0.134,5,Accipitridae__family,free_topic
nmod< eagle,0.467,0.243,0.412,0.31,2,Accipitridae__family,free_topic
amod> tailed,-0.464,0.247,-0.469,0.241,9,Accipitridae__family,free_topic
appos<case> ...,-0.462,0.25,-0.491,0.216,7,Accipitridae__family,free_topic
nmod< record,0.46,0.251,0.412,0.31,2,Accipitridae__family,free_topic
nsubj<obj>amod> ...,0.46,0.251,0.784,0.021,11,Accipitridae__family,free_topic
conj<conj>obl> peuco,0.46,0.252,0.577,0.134,2,Accipitridae__family,free_topic
nmod<obl<conj> ...,-0.456,0.257,-0.412,0.31,3,Accipitridae__family,free_topic
nsubj<mark> ...,0.455,0.257,0.504,0.203,2,Accipitridae__family,free_topic
compound<nmod< website,0.454,0.258,0.412,0.31,2,Accipitridae__family,free_topic
conj< eagle,0.454,0.258,0.385,0.346,6,Accipitridae__family,free_topic
conj<compound> ...,0.453,0.26,0.394,0.334,6,Accipitridae__family,free_topic
conj<conj>amod> golden,0.452,0.261,0.327,0.429,5,Accipitridae__family,free_topic
conj<case> such,0.452,0.261,0.091,0.83,6,Accipitridae__family,free_topic
nmod>case> to,0.451,0.262,0.252,0.547,2,Accipitridae__family,free_topic
obl<obj> ...,0.45,0.263,0.412,0.31,5,Accipitridae__family,free_topic
nmod<obl<nsubj:pass> they,-0.448,0.266,-0.504,0.203,2,Accipitridae__family,free_topic
compound<nmod<compound> RSPB,0.444,0.27,0.412,0.31,2,Accipitridae__family,free_topic
compound<nmod<case> ...,-0.443,0.271,-0.577,0.134,1,Accipitridae__family,free_topic
conj>det> the,0.441,0.274,0.733,0.039,9,Accipitridae__family,free_topic
obl<xcomp<mark> ...,0.441,0.274,0.412,0.31,1,Accipitridae__family,free_topic
appos<conj> eagle,0.439,0.277,0.412,0.31,2,Accipitridae__family,free_topic
compound<nsubj< ...,-0.439,0.277,-0.289,0.488,7,Accipitridae__family,free_topic
cc> or,0.437,0.279,0.504,0.203,2,Accipitridae__family,free_topic
appos<det> ...,0.435,0.282,0.378,0.356,2,Accipitridae__family,free_topic
appos<conj> Accipiter,0.433,0.284,0.412,0.31,2,Accipitridae__family,free_topic
compound<appos<conj< ...,-0.43,0.287,-0.109,0.797,6,Accipitridae__family,free_topic
nsubj<cop> be,0.43,0.288,0.282,0.498,15,Accipitridae__family,free_topic
nmod>compound> ...,0.429,0.289,0.436,0.28,4,Accipitridae__family,free_topic
nsubj<ccomp< ...,-0.428,0.29,-0.344,0.405,4,Accipitridae__family,free_topic
compound<parataxis<nsubj> predator,0.427,0.291,0.412,0.31,3,Accipitridae__family,free_topic
obl<conj>advmod> ...,-0.427,0.291,-0.483,0.225,3,Accipitridae__family,free_topic
conj<det> ...,0.426,0.293,0.412,0.31,1,Accipitridae__family,free_topic
