feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nummod> ...,0.534,0.172,0.445,0.27,9,Carnivora__order,taxongroup_comment
obl<acl<det> the,-0.533,0.173,-0.764,0.027,3,Carnivora__order,taxongroup_comment
nmod<nmod< one,0.532,0.175,0.504,0.203,2,Carnivora__order,taxongroup_comment
nmod<nmod>amod> related,-0.53,0.177,-0.577,0.134,2,Carnivora__order,taxongroup_comment
parataxis>obl>det> the,0.529,0.178,0.483,0.225,3,Carnivora__order,taxongroup_comment
nsubj<advcl< do,-0.528,0.179,-0.733,0.039,3,Carnivora__order,taxongroup_comment
obl< gai,0.525,0.182,0.252,0.547,2,Carnivora__order,taxongroup_comment
obj<conj<appos> ...,-0.523,0.184,-0.412,0.31,1,Carnivora__order,taxongroup_comment
nsubj<advcl>mark> while,-0.522,0.185,-0.577,0.134,2,Carnivora__order,taxongroup_comment
conj>advmod> ...,0.521,0.186,0.577,0.134,4,Carnivora__order,taxongroup_comment
nmod>conj> ...,0.521,0.186,0.267,0.523,27,Carnivora__order,taxongroup_comment
acl:relcl>advmod> also,0.52,0.186,0.63,0.094,2,Carnivora__order,taxongroup_comment
appos>compound> Felis,0.52,0.187,0.412,0.31,2,Carnivora__order,taxongroup_comment
obl<conj>cc> and,0.518,0.188,0.504,0.203,4,Carnivora__order,taxongroup_comment
nmod<nmod<cop> be,-0.518,0.189,-0.592,0.122,3,Carnivora__order,taxongroup_comment
nmod< member,0.517,0.189,0.507,0.2,6,Carnivora__order,taxongroup_comment
nsubj>appos> ...,0.516,0.19,0.536,0.171,4,Carnivora__order,taxongroup_comment
acl:relcl>aux> ...,0.514,0.193,0.412,0.31,1,Carnivora__order,taxongroup_comment
nsubj<advcl>mark> ...,-0.513,0.193,-0.481,0.227,7,Carnivora__order,taxongroup_comment
appos<nmod>case> in,0.51,0.196,0.109,0.797,6,Carnivora__order,taxongroup_comment
nsubj<obl>compound> ...,-0.509,0.198,-0.55,0.158,4,Carnivora__order,taxongroup_comment
obj<conj<nmod> kilometer,-0.502,0.205,-0.577,0.134,2,Carnivora__order,taxongroup_comment
compound<nummod> ...,-0.501,0.206,-0.577,0.134,1,Carnivora__order,taxongroup_comment
nsubj:pass<obl>case> in,0.501,0.206,0.327,0.429,4,Carnivora__order,taxongroup_comment
compound<amod> recognise,0.501,0.206,0.577,0.134,2,Carnivora__order,taxongroup_comment
nsubj:pass<obl>amod> ...,0.5,0.207,0.296,0.476,3,Carnivora__order,taxongroup_comment
nsubj> wolf,0.499,0.208,0.507,0.2,3,Carnivora__order,taxongroup_comment
conj<conj>compound> sea,0.499,0.208,0.412,0.31,2,Carnivora__order,taxongroup_comment
appos< wolverine,-0.495,0.212,-0.733,0.039,4,Carnivora__order,taxongroup_comment
appos< ...,-0.494,0.213,-0.568,0.142,12,Carnivora__order,taxongroup_comment
conj<nmod>nmod> circus,-0.489,0.219,-0.577,0.134,2,Carnivora__order,taxongroup_comment
nsubj<advcl<xcomp< more,0.488,0.22,0.452,0.261,3,Carnivora__order,taxongroup_comment
compound<nmod< member,-0.487,0.221,-0.546,0.162,3,Carnivora__order,taxongroup_comment
nmod<nsubj>det> ...,0.486,0.222,0.504,0.203,2,Carnivora__order,taxongroup_comment
