feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
appos<obj>conj> Ornitholestes,0.66,0.075,0.577,0.134,3,Dinosaur__superorder,taxongroup_topic
nmod<conj>cc> or,0.659,0.076,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
det> these,0.656,0.077,0.732,0.039,3,Dinosaur__superorder,taxongroup_topic
nmod<obj< make,0.655,0.078,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
nmod<nmod<obl< ...,0.654,0.078,0.764,0.027,3,Dinosaur__superorder,taxongroup_topic
conj<advmod> ...,0.654,0.079,0.825,0.012,4,Dinosaur__superorder,taxongroup_topic
nsubj<acl> ...,0.653,0.079,0.546,0.162,3,Dinosaur__superorder,taxongroup_topic
compound< fossil,0.653,0.079,0.577,0.134,3,Dinosaur__superorder,taxongroup_topic
compound<det> ...,0.652,0.08,0.577,0.134,1,Dinosaur__superorder,taxongroup_topic
nsubj<amod>advmod> ...,0.65,0.081,0.577,0.134,3,Dinosaur__superorder,taxongroup_topic
conj> Brachiosaurus,0.65,0.081,0.733,0.039,4,Dinosaur__superorder,taxongroup_topic
compound<nmod<det> a,0.649,0.082,0.577,0.134,5,Dinosaur__superorder,taxongroup_topic
nsubj<obl>det> the,0.647,0.083,0.577,0.134,9,Dinosaur__superorder,taxongroup_topic
appos<obj>conj> ...,0.645,0.084,0.577,0.134,4,Dinosaur__superorder,taxongroup_topic
compound<det> the,0.643,0.086,0.577,0.134,8,Dinosaur__superorder,taxongroup_topic
appos<nmod> ...,0.639,0.088,0.609,0.109,11,Dinosaur__superorder,taxongroup_topic
conj<parataxis> ...,0.638,0.088,0.592,0.122,5,Dinosaur__superorder,taxongroup_topic
nsubj:pass<obl>case> ...,0.638,0.089,0.577,0.134,6,Dinosaur__superorder,taxongroup_topic
obj< name,-0.636,0.09,-0.63,0.094,2,Dinosaur__superorder,taxongroup_topic
obl<obl>case> as,0.633,0.092,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
obl< live,0.633,0.092,0.577,0.134,3,Dinosaur__superorder,taxongroup_topic
compound< ...,0.633,0.092,0.218,0.604,22,Dinosaur__superorder,taxongroup_topic
conj<appos< include,0.632,0.093,0.733,0.039,3,Dinosaur__superorder,taxongroup_topic
cc> or,0.632,0.093,0.577,0.134,3,Dinosaur__superorder,taxongroup_topic
nmod<nsubj>acl> ...,-0.631,0.094,-0.577,0.134,1,Dinosaur__superorder,taxongroup_topic
nsubj<obl>case> in,0.631,0.094,0.664,0.073,7,Dinosaur__superorder,taxongroup_topic
conj<conj< ...,0.63,0.094,0.327,0.429,4,Dinosaur__superorder,taxongroup_topic
acl:relcl> live,0.629,0.095,0.577,0.134,3,Dinosaur__superorder,taxongroup_topic
obl< encounter,0.629,0.095,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
conj<nmod<amod> unnatural,0.627,0.096,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
nsubj<acl> characterize,0.626,0.097,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
conj< Theropoda,0.626,0.097,0.577,0.134,5,Dinosaur__superorder,taxongroup_topic
acl:relcl> ...,0.625,0.097,0.136,0.747,7,Dinosaur__superorder,taxongroup_topic
appos<case> of,0.625,0.098,0.365,0.374,6,Dinosaur__superorder,taxongroup_topic
nsubj<obl>det> ...,0.623,0.099,0.577,0.134,1,Dinosaur__superorder,taxongroup_topic
appos<obl< ...,0.621,0.1,0.109,0.797,3,Dinosaur__superorder,taxongroup_topic
nsubj<ccomp<advmod> also,0.621,0.1,0.504,0.203,2,Dinosaur__superorder,taxongroup_topic
conj<appos< suborder,0.621,0.101,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
nsubj:pass<obl>det> the,0.62,0.101,0.577,0.134,7,Dinosaur__superorder,taxongroup_topic
nsubj<conj>cc> and,0.62,0.101,0.436,0.28,9,Dinosaur__superorder,taxongroup_topic
nsubj<obl>case> from,0.619,0.101,0.412,0.31,2,Dinosaur__superorder,taxongroup_topic
nmod<nmod<det> the,-0.619,0.102,-0.504,0.203,4,Dinosaur__superorder,taxongroup_topic
conj> ceratopsian,0.617,0.103,0.546,0.162,3,Dinosaur__superorder,taxongroup_topic
conj< dinosaur,0.617,0.104,0.655,0.078,3,Dinosaur__superorder,taxongroup_topic
nsubj:pass<advcl>nsubj> ...,-0.614,0.105,-0.546,0.162,3,Dinosaur__superorder,taxongroup_topic
nmod<nmod< descendant,0.614,0.105,0.378,0.356,2,Dinosaur__superorder,taxongroup_topic
compound<acl> ...,-0.612,0.106,-0.577,0.134,3,Dinosaur__superorder,taxongroup_topic
conj< ornithischian,0.611,0.107,0.577,0.134,4,Dinosaur__superorder,taxongroup_topic
obj<cc> ...,-0.611,0.108,-0.577,0.134,1,Dinosaur__superorder,taxongroup_topic
nsubj<ccomp< show,0.61,0.108,0.592,0.122,3,Dinosaur__superorder,taxongroup_topic
compound<nsubj<amod> ...,-0.609,0.109,-0.577,0.134,3,Dinosaur__superorder,taxongroup_topic
obj< mean,-0.609,0.109,-0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
nsubj:pass<conj>advmod> ...,0.607,0.111,0.764,0.027,3,Dinosaur__superorder,taxongroup_topic
conj< Ornithischia,0.605,0.112,0.412,0.31,3,Dinosaur__superorder,taxongroup_topic
conj<conj<conj> ...,-0.604,0.113,-0.733,0.039,5,Dinosaur__superorder,taxongroup_topic
appos>det> a,0.602,0.114,0.733,0.039,3,Dinosaur__superorder,taxongroup_topic
nmod<obj<aux> ...,0.601,0.115,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
conj<case> of,0.598,0.117,0.577,0.134,7,Dinosaur__superorder,taxongroup_topic
conj<nsubj>det> the,0.597,0.118,0.733,0.039,3,Dinosaur__superorder,taxongroup_topic
appos<obj>conj> Allosaurus,0.597,0.118,0.412,0.31,2,Dinosaur__superorder,taxongroup_topic
compound< dinosaur,0.597,0.119,0.577,0.134,3,Dinosaur__superorder,taxongroup_topic
nmod<det> all,0.595,0.12,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
nmod<nmod> ...,0.593,0.121,0.764,0.027,12,Dinosaur__superorder,taxongroup_topic
nmod> ...,0.593,0.121,-0.082,0.847,21,Dinosaur__superorder,taxongroup_topic
nmod>nmod>case> ...,0.592,0.122,0.577,0.134,1,Dinosaur__superorder,taxongroup_topic
