feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nsubj<parataxis>nsubj> Sciurus,0.536,0.171,0.577,0.134,4,Rodent__order,taxongroup_comment
conj<conj> bird,0.533,0.173,0.412,0.31,3,Rodent__order,taxongroup_comment
conj<compound> Damaraland,0.532,0.175,0.412,0.31,2,Rodent__order,taxongroup_comment
nsubj<advcl>obl> coat,-0.531,0.175,-0.412,0.31,2,Rodent__order,taxongroup_comment
conj>advmod> ...,0.531,0.176,0.577,0.134,4,Rodent__order,taxongroup_comment
nsubj:pass<obl>case> ...,0.53,0.176,0.436,0.28,3,Rodent__order,taxongroup_comment
conj<conj>compound> mole,0.53,0.177,0.577,0.134,2,Rodent__order,taxongroup_comment
nsubj<conj>det> the,0.53,0.177,0.577,0.134,3,Rodent__order,taxongroup_comment
appos> damarensis,0.529,0.178,0.756,0.03,2,Rodent__order,taxongroup_comment
obl< compose,0.525,0.182,0.378,0.356,2,Rodent__order,taxongroup_comment
nmod:poss>flat> ...,0.523,0.183,0.411,0.311,6,Rodent__order,taxongroup_comment
obj<parataxis>nsubj> Sciurus,0.523,0.183,0.733,0.039,5,Rodent__order,taxongroup_comment
acl>obl>compound> ...,0.521,0.185,0.866,0.005,5,Rodent__order,taxongroup_comment
conj<nmod:poss> ...,0.52,0.187,0.252,0.547,2,Rodent__order,taxongroup_comment
compound> Silvery,0.52,0.187,0.504,0.203,2,Rodent__order,taxongroup_comment
obj<advcl>mark> to,0.518,0.189,0.577,0.134,2,Rodent__order,taxongroup_comment
nsubj<obl> ...,0.517,0.19,0.243,0.563,19,Rodent__order,taxongroup_comment
compound< Fukomy,0.516,0.191,0.682,0.062,6,Rodent__order,taxongroup_comment
obj<aux> may,-0.516,0.191,-0.577,0.134,2,Rodent__order,taxongroup_comment
conj<conj>amod> wild,0.515,0.192,0.412,0.31,3,Rodent__order,taxongroup_comment
conj>nmod>case> in,0.513,0.193,0.412,0.31,2,Rodent__order,taxongroup_comment
nsubj:pass<obl>det> the,0.511,0.196,0.577,0.134,2,Rodent__order,taxongroup_comment
nmod<nsubj< rat,0.51,0.197,0.412,0.31,2,Rodent__order,taxongroup_comment
conj<nsubj> mammal,0.508,0.199,0.577,0.134,2,Rodent__order,taxongroup_comment
obj<conj<obj> squirrel,0.507,0.199,0.327,0.429,3,Rodent__order,taxongroup_comment
appos> Sciurus,0.507,0.2,0.382,0.351,6,Rodent__order,taxongroup_comment
appos> ...,0.506,0.2,0.583,0.129,14,Rodent__order,taxongroup_comment
conj<conj> ungulate,0.504,0.203,0.412,0.31,3,Rodent__order,taxongroup_comment
obl<conj>cc> and,0.503,0.204,0.436,0.28,8,Rodent__order,taxongroup_comment
nsubj<amod> common,-0.501,0.206,-0.63,0.094,2,Rodent__order,taxongroup_comment
conj<compound> ...,0.501,0.206,0.412,0.31,5,Rodent__order,taxongroup_comment
conj>nmod:poss>case> 's,0.501,0.206,0.546,0.162,3,Rodent__order,taxongroup_comment
obj<acl<case> ...,-0.5,0.207,-0.412,0.31,2,Rodent__order,taxongroup_comment
conj<conj<obj> squirrel,-0.5,0.207,-0.504,0.203,4,Rodent__order,taxongroup_comment
obl<nsubj>compound> ...,0.498,0.209,0.514,0.192,3,Rodent__order,taxongroup_comment
nsubj<advcl>nsubj> ...,0.496,0.211,0.394,0.334,3,Rodent__order,taxongroup_comment
nsubj<ccomp< ...,0.496,0.212,0.412,0.31,4,Rodent__order,taxongroup_comment
acl:relcl>obl>case> ...,0.495,0.212,0.0,1.0,4,Rodent__order,taxongroup_comment
conj<nsubj> squirrel,0.495,0.213,0.504,0.203,2,Rodent__order,taxongroup_comment
compound< Fukomys,0.493,0.215,0.756,0.03,2,Rodent__order,taxongroup_comment
appos< branch,0.492,0.215,0.577,0.134,2,Rodent__order,taxongroup_comment
compound< population,0.49,0.218,0.577,0.134,3,Rodent__order,taxongroup_comment
conj<amod> ...,0.49,0.218,0.514,0.192,5,Rodent__order,taxongroup_comment
nsubj<conj>conj> squirrel,0.482,0.226,0.412,0.31,2,Rodent__order,taxongroup_comment
compound<compound<amod> ...,-0.482,0.227,-0.394,0.334,3,Rodent__order,taxongroup_comment
compound<appos> ...,-0.479,0.23,-0.507,0.2,3,Rodent__order,taxongroup_comment
obj<advcl> ...,0.478,0.23,0.412,0.31,5,Rodent__order,taxongroup_comment
conj<obl< ...,-0.477,0.232,-0.385,0.346,4,Rodent__order,taxongroup_comment
conj<conj>cc> and,0.476,0.233,0.409,0.314,13,Rodent__order,taxongroup_comment
obj<parataxis>obj> Junín,0.476,0.233,0.577,0.134,2,Rodent__order,taxongroup_comment
conj<cop> be,0.476,0.233,0.764,0.027,7,Rodent__order,taxongroup_comment
nsubj<aux> may,0.476,0.234,0.504,0.203,4,Rodent__order,taxongroup_comment
obj<aux> ...,-0.475,0.234,-0.577,0.134,2,Rodent__order,taxongroup_comment
nsubj<obl> squirrel,0.474,0.235,0.577,0.134,3,Rodent__order,taxongroup_comment
nmod>compound> ...,0.474,0.235,0.764,0.027,8,Rodent__order,taxongroup_comment
nsubj< ...,0.474,0.236,0.23,0.584,46,Rodent__order,taxongroup_comment
nmod>nmod>case> ...,-0.473,0.237,-0.504,0.203,2,Rodent__order,taxongroup_comment
nsubj<ccomp<nsubj> ...,0.471,0.238,0.412,0.31,3,Rodent__order,taxongroup_comment
