feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nmod<case> ...,0.388,0.342,0.412,0.31,12,Rodent__order,taxongroup_topic
conj<nmod>case> ...,0.388,0.342,0.378,0.356,4,Rodent__order,taxongroup_topic
case> 's,0.387,0.343,0.192,0.648,4,Rodent__order,taxongroup_topic
conj<nsubj< ...,0.386,0.345,0.378,0.356,4,Rodent__order,taxongroup_topic
conj<conj>amod> western,0.383,0.349,0.577,0.134,2,Rodent__order,taxongroup_topic
nsubj<advcl> ...,0.382,0.351,0.6,0.116,8,Rodent__order,taxongroup_topic
conj< include,0.381,0.351,0.412,0.31,2,Rodent__order,taxongroup_topic
compound< Fukomy,0.38,0.354,0.218,0.604,6,Rodent__order,taxongroup_topic
obl<conj> ...,0.379,0.354,0.078,0.854,7,Rodent__order,taxongroup_topic
obl<nsubj:pass> ...,-0.378,0.355,-0.412,0.31,3,Rodent__order,taxongroup_topic
obl<cop> be,0.377,0.357,0.327,0.429,4,Rodent__order,taxongroup_topic
conj<nsubj>det> the,0.376,0.359,0.312,0.452,5,Rodent__order,taxongroup_topic
compound<compound<compound> ...,-0.375,0.36,-0.378,0.356,2,Rodent__order,taxongroup_topic
nsubj<obj>det> the,0.372,0.364,0.412,0.31,3,Rodent__order,taxongroup_topic
obl<advmod> ...,0.372,0.364,0.296,0.476,7,Rodent__order,taxongroup_topic
nsubj<det> a,0.372,0.365,0.252,0.547,6,Rodent__order,taxongroup_topic
nsubj:pass<conj<conj> ...,0.371,0.365,0.412,0.31,3,Rodent__order,taxongroup_topic
compound<nmod> rodent,-0.37,0.366,-0.412,0.31,2,Rodent__order,taxongroup_topic
amod> blind,0.37,0.367,0.504,0.203,2,Rodent__order,taxongroup_topic
obj<conj>compound> ...,-0.368,0.37,-0.412,0.31,3,Rodent__order,taxongroup_topic
acl:relcl>obl>case> ...,-0.365,0.374,-0.509,0.198,4,Rodent__order,taxongroup_topic
obj<nsubj>conj> squirrel,0.365,0.375,0.412,0.31,3,Rodent__order,taxongroup_topic
nmod<nsubj<aux> ...,-0.364,0.375,-0.412,0.31,1,Rodent__order,taxongroup_topic
compound<compound<amod> -rat,-0.363,0.377,-0.577,0.134,3,Rodent__order,taxongroup_topic
compound<compound>compound> ...,-0.363,0.377,-0.412,0.31,2,Rodent__order,taxongroup_topic
parataxis>conj>compound> ...,-0.363,0.377,-0.577,0.134,3,Rodent__order,taxongroup_topic
compound<compound<compound> rat,-0.361,0.38,-0.577,0.134,2,Rodent__order,taxongroup_topic
nsubj<obl>det> ...,0.36,0.381,0.412,0.31,1,Rodent__order,taxongroup_topic
obl<advcl> ...,-0.357,0.385,-0.577,0.134,5,Rodent__order,taxongroup_topic
conj<advcl> nocturnal,0.356,0.387,0.412,0.31,2,Rodent__order,taxongroup_topic
obj< protect,-0.354,0.39,-0.282,0.499,3,Rodent__order,taxongroup_topic
